date,portfolio_value,top_k_stocks,turnover,transaction_cost,predicted_mean
2024-09-11,1015992.3470824097,"['KSB', 'JYOTHYLAB', 'SOLARINDS', 'SOBHA', 'OLECTRA', 'NAUKRI', 'SUZLON', 'NATCOPHARM', 'ASIANPAINT', 'APARINDS', 'CGPOWER', 'ABREL', 'CANFINHOME', 'BAJFINANCE', 'HONAUT', 'YESBANK', 'BAJAJFINSV', 'SONATSOFTW', 'PAGEIND', 'BAJAJ-AUTO']",1.8000000000000003,0.012490308000000002,0.03505650907754898
2024-09-18,1007410.3701488173,"['MOTHERSON', 'GRAPHITE', 'SHRIRAMFIN', 'DEEPAKFERT', 'BAJAJHLDNG', 'RCF', 'ICICIBANK', 'MAHSCOOTER', 'HFCL', 'BAJFINANCE', 'TORNTPOWER', 'HEG', 'PCBL', 'J&KBANK', 'BAJAJFINSV', 'NAVA', 'FACT', 'ALKYLAMINE', 'RKFORGE', 'ANANTRAJ']",1.8,0.012490308,0.057951051741838455
2024-09-25,970930.1148156895,"['SAREGAMA', 'LINDEINDIA', 'TATACOMM', 'APOLLOTYRE', 'USHAMART', 'ICICIBANK', 'AXISBANK', 'POWERGRID', 'GRASIM', 'ZEEL', 'HEG', 'ECLERX', 'KEC', 'CHAMBLFERT', 'HDFCBANK', 'CEATLTD', 'NTPC', 'SRF', 'JKTYRE', 'MRF']",1.7999999999999998,0.012490307999999999,0.04500282183289528
2024-10-03,799105.067475845,"['IGL', 'GRANULES', 'BASF', 'JPPOWER', 'PIDILITIND', 'PNB', 'RPOWER', 'TATASTEEL', '3MINDIA', 'MAHSCOOTER', 'GESHIP', 'GAIL', 'AJANTPHARM', 'PETRONET', 'COLPAL', 'HINDZINC', 'JINDALSTEL', 'ULTRACEMCO', 'TORNTPHARM', 'BLUESTARCO']",2.0,0.01387812,0.03205956891179085
2024-10-10,772837.9136091814,"['TATAELXSI', 'USHAMART', 'IGL', 'TATAINVEST', 'BHEL', 'BAJAJHLDNG', 'TTML', 'RCF', 'KOTAKBANK', 'APARINDS', 'CGPOWER', 'ELECON', 'HONAUT', 'EIHOTEL', 'CENTURYPLY', 'FACT', 'KEI', 'BEML', 'RKFORGE', 'CARBORUNIV']",1.9000000000000001,0.013184214000000001,0.03565363213419914
2024-10-17,490777.2949402104,"['IOB', 'CENTRALBK', 'NCC', 'CHENNPETRO', 'MAHABANK', 'KARURVYSYA', 'NATIONALUM', 'RCF', 'BHARATFORG', 'KIRLOSBROS', 'ZENSARTECH', 'MPHASIS', 'HEG', 'ECLERX', 'BEL', 'MRPL', 'TECHNOE', 'TIMKEN', 'CYIENT', 'UNIONBANK']",1.9,0.013184214,0.013423827476799488
2024-10-24,470825.56490419985,"['SAREGAMA', 'COFORGE', 'HINDPETRO', 'SHRIRAMFIN', 'UCOBANK', 'CRISIL', 'DEEPAKFERT', 'ASAHIINDIA', 'BHEL', 'IDBI', 'PNB', 'GESHIP', 'M&M', 'MPHASIS', 'YESBANK', 'ASHOKLEY', 'PFC', 'CYIENT', 'HINDZINC', 'CARBORUNIV']",1.8,0.012490308,0.023189131170511246
2024-10-31,513717.28971837834,"['ZYDUSLIFE', 'DRREDDY', 'GRANULES', 'REDINGTON', 'ASAHIINDIA', 'ELGIEQUIP', 'NATCOPHARM', 'IPCALAB', '3MINDIA', 'ASTRAZEN', 'APARINDS', 'JUBLPHARMA', 'EMAMILTD', 'JBCHEPHARM', 'AKZOINDIA', 'AJANTPHARM', 'GLAXO', 'BIOCON', 'ANANTRAJ', 'TORNTPHARM']",1.9,0.013184214,0.047012809664011
2024-11-07,408933.2846057355,"['SAREGAMA', 'JYOTHYLAB', 'NCC', 'ZFCVINDIA', 'JMFINANCIL', 'HINDPETRO', 'VOLTAS', 'KARURVYSYA', 'GESHIP', 'COROMANDEL', 'ITI', 'GAIL', 'DCMSHRIRAM', 'ECLERX', 'KEC', 'APOLLOHOSP', 'J&KBANK', 'CEATLTD', 'SRF', 'BEML']",2.0,0.01387812,0.03563280776143074
2024-11-14,363164.4737840504,"['HEROMOTOCO', 'MOTHERSON', 'APOLLOTYRE', 'INDHOTEL', 'UNOMINDA', 'BALKRISIND', 'MFSL', 'EICHERMOT', 'BAJAJHLDNG', 'SUZLON', 'SUNTV', 'KIRLOSBROS', 'FORTIS', 'MAHSCOOTER', 'KIRLOSENG', 'DCMSHRIRAM', 'SUNDARMFIN', 'KPRMILL', 'BRIGADE', 'CEATLTD']",1.8000000000000003,0.012490308000000002,0.04295150935649872
