date,portfolio_value,top_k_stocks,turnover,transaction_cost,predicted_mean
2024-09-25,1108874.9694263327,"['SAREGAMA', 'GPIL', 'TATACOMM', 'ESCORTS', 'APOLLOTYRE', 'SOLARINDS', 'AXISBANK', 'POWERGRID', 'RAMCOCEM', 'HSCL', 'GRASIM', 'ZEEL', 'HEG', 'ECLERX', 'KEC', 'BAJAJFINSV', 'CESC', 'CEATLTD', 'NTPC', 'JKTYRE']",1.6,0.011102496000000002,0.04438955336809158
2024-10-03,895228.822316364,"['IGL', 'GRANULES', 'BASF', 'JPPOWER', 'PIDILITIND', 'TATASTEEL', '3MINDIA', 'SCHAEFFLER', 'GESHIP', 'JSWSTEEL', 'GAIL', 'AJANTPHARM', 'PETRONET', 'COLPAL', 'BEML', 'HINDZINC', 'JINDALSTEL', 'ULTRACEMCO', 'TORNTPHARM', 'BLUESTARCO']",2.0,0.01387812,0.032382018864154816
2024-10-10,894568.3473738506,"['TATAPOWER', 'USHAMART', 'TATAINVEST', 'ADANIENT', 'BAJAJHLDNG', 'TTML', 'RCF', 'KOTAKBANK', 'APARINDS', 'CGPOWER', 'ELECON', 'HONAUT', 'EIHOTEL', 'CERA', 'CENTURYPLY', 'ASHOKLEY', 'FACT', 'TECHNOE', 'BEML', 'RKFORGE']",1.9000000000000001,0.013184214000000001,0.03406466916203499
2024-10-17,576031.643821855,"['INFY', 'IOB', 'CENTRALBK', 'CHENNPETRO', 'LTIM', 'KARURVYSYA', 'NATIONALUM', 'PFIZER', 'RCF', 'POWERGRID', 'KIRLOSBROS', 'TECHM', 'MPHASIS', 'HEG', 'ECLERX', 'J&KBANK', 'SRF', 'AIAENG', 'TIMKEN', 'UNIONBANK']",1.9000000000000001,0.013184214000000001,0.01659530960023403
2024-10-24,547645.2478874192,"['LUPIN', 'HINDPETRO', 'CRISIL', 'MFSL', 'DEEPAKFERT', 'IDBI', 'PNB', 'THERMAX', 'BHARATFORG', 'BANKBARODA', 'NAVINFLUOR', 'AARTIIND', 'BERGEPAINT', 'M&M', 'MPHASIS', 'J&KBANK', 'GODREJIND', 'CANBK', 'ULTRACEMCO', 'TORNTPHARM']",1.8,0.012490308,0.022166363894939423
2024-10-31,580428.2367545533,"['GRANULES', 'REDINGTON', 'BASF', 'ASAHIINDIA', 'ELGIEQUIP', 'IPCALAB', '3MINDIA', 'ASTRAZEN', 'KIRLOSBROS', 'APARINDS', 'CCL', 'JUBLPHARMA', 'EMAMILTD', 'JBCHEPHARM', 'AKZOINDIA', 'AJANTPHARM', 'TECHNOE', 'KEI', 'ANANTRAJ', 'TORNTPHARM']",1.9000000000000001,0.013184214000000001,0.04980049282312393
2024-11-07,440471.3370977558,"['SAREGAMA', 'JYOTHYLAB', 'IGL', 'LICHSGFIN', 'UCOBANK', 'BRITANNIA', 'RCF', 'NAVINFLUOR', 'GESHIP', 'COROMANDEL', 'ITI', 'DCMSHRIRAM', 'ECLERX', 'KEC', 'APOLLOHOSP', 'J&KBANK', 'CEATLTD', 'SRF', 'BEML', 'GODREJCP']",2.0,0.01387812,0.03321772441267967
2024-11-14,370648.1463172355,"['HEROMOTOCO', 'MOTHERSON', 'APOLLOTYRE', 'INDHOTEL', 'REDINGTON', 'BALKRISIND', 'MFSL', 'EICHERMOT', 'BAJAJHLDNG', 'SUZLON', 'SUNTV', 'KIRLOSBROS', 'MAHSCOOTER', 'DCMSHRIRAM', 'KEC', 'KPRMILL', 'BRIGADE', 'CEATLTD', 'ALOKINDS', 'CARBORUNIV']",1.7,0.011796402000000001,0.042879026383161545
2024-11-25,386046.116064095,"['RADICO', 'CENTRALBK', 'IDEA', 'KAJARIACER', 'NCC', 'BPCL', 'M&MFIN', 'NAUKRI', 'ELGIEQUIP', 'INDIANB', 'ONGC', 'EMAMILTD', 'TORNTPOWER', 'SIEMENS', 'BALRAMCHIN', 'GILLETTE', 'NAVA', 'PETRONET', 'COLPAL', 'GODREJCP']",2.0,0.01387812,0.060785531997680664
2024-12-02,407897.34946936846,"['TATACOMM', 'VTL', 'IGL', 'CASTROLIND', 'JKCEMENT', 'SUPREMEIND', 'OFSS', 'SUZLON', 'NATCOPHARM', 'FORTIS', 'PHOENIXLTD', 'GRASIM', 'TORNTPOWER', 'APOLLOHOSP', 'WELSPUNLIV', 'MOTILALOFS', 'SHREECEM', 'PAGEIND', 'ANANTRAJ', 'ULTRACEMCO']",1.9000000000000001,0.013184214000000001,0.05438102036714554
2024-12-09,429411.9377223994,"['CONCOR', 'VTL', 'GRAPHITE', 'JMFINANCIL', 'SUPREMEIND', 'BALKRISIND', 'VOLTAS', 'BAJAJHLDNG', 'TRIDENT', 'SUNDRMFAST', 'KIRLOSENG', 'PRAJIND', 'ITI', 'GMRAIRPORT', 'HEG', 'WELSPUNLIV', 'MOTILALOFS', 'CEATLTD', 'ALOKINDS', 'JKTYRE']",1.6,0.011102496000000002,0.043861258774995804
2024-12-16,357366.46749349555,"['MOTHERSON', 'KSB', 'WOCKPHARMA', 'ACE', 'DRREDDY', 'MFSL', 'DLF', 'PFIZER', 'SUNTV', 'PHOENIXLTD', 'ABB', 'PRAJIND', 'COROMANDEL', 'KEC', 'SUNDARMFIN', 'ALOKINDS', 'TECHNOE', 'INDUSINDBK', 'ANANTRAJ', 'BLUESTARCO']",1.8000000000000003,0.012490308000000002,0.03146885707974434
2024-12-23,341866.83677436464,"['DABUR', 'DEEPAKFERT', 'BHEL', 'BAJAJHLDNG', 'TATACONSUM', 'RELIANCE', 'SUNTV', 'ONGC', 'BANKBARODA', 'PHOENIXLTD', 'JSWSTEEL', 'COROMANDEL', 'TORNTPOWER', 'HINDALCO', 'SUNDARMFIN', 'SAIL', 'ITC', 'INDUSINDBK', 'JKTYRE', 'JINDALSTEL']",1.5,0.01040859,0.031043434515595436
2024-12-31,346253.5297529791,"['AUROPHARMA', 'BLUEDART', 'KSB', 'LINDEINDIA', 'CHENNPETRO', 'REDINGTON', 'CRISIL', 'VOLTAS', 'THERMAX', 'ONGC', 'KOTAKBANK', 'ABB', 'TORNTPOWER', 'EIHOTEL', 'DCMSHRIRAM', 'AKZOINDIA', 'CENTURYPLY', 'NLCINDIA', 'GLAXO', 'GLENMARK']",1.8,0.012490308,0.06496943533420563
2025-01-07,281105.92183441727,"['UPL', 'ZYDUSLIFE', 'VTL', 'USHAMART', 'REDINGTON', '3MINDIA', 'PFIZER', 'RCF', 'IIFL', 'KIRLOSBROS', 'NAVINFLUOR', 'JBCHEPHARM', 'AKZOINDIA', 'CHAMBLFERT', 'HINDALCO', 'CENTURYPLY', 'FACT', 'BIOCON', 'CYIENT', 'ATUL']",1.7000000000000002,0.011796402000000003,0.049382541328668594
2025-01-14,287178.0495377185,"['TATAPOWER', 'IOB', 'CENTRALBK', 'ESCORTS', 'VEDL', 'MAHABANK', 'IOC', 'UCOBANK', 'BANKINDIA', 'ADANIENT', 'OLECTRA', 'IDBI', 'ADANIPORTS', 'JBMA', 'CGPOWER', 'BALRAMCHIN', 'YESBANK', 'J&KBANK', 'MOTILALOFS', 'CANBK']",2.0,0.01387812,0.09304608404636383
2025-01-21,236007.49203309164,"['BPCL', 'HCLTECH', 'MARICO', 'HINDPETRO', 'JKCEMENT', 'SCHAEFFLER', 'NAVINFLUOR', 'AARTIIND', 'BERGEPAINT', 'CCL', 'APOLLOHOSP', 'BALRAMCHIN', 'GILLETTE', 'CENTURYPLY', 'SAIL', 'PGHH', 'PETRONET', 'COLPAL', 'AIAENG', 'ATUL']",1.9000000000000001,0.013184214000000001,0.007237639278173447
2025-01-28,240314.3739659169,"['KSB', 'ESCORTS', 'CHOLAHLDNG', 'M&MFIN', 'ZFCVINDIA', 'BANKINDIA', 'SOBHA', 'BALKRISIND', 'PNB', 'TATASTEEL', 'TVSMOTOR', 'BOSCHLTD', 'AXISBANK', 'ITI', 'BAJFINANCE', 'J&KBANK', 'ASHOKLEY', 'SHREECEM', 'CHOLAFIN', 'MRF']",2.0,0.01387812,0.05610833317041397
2025-02-03,249915.9867544611,"['SAREGAMA', 'M&MFIN', 'HCLTECH', 'COFORGE', 'VOLTAS', 'BHARTIARTL', 'BAJAJHLDNG', 'TVSMOTOR', 'MAHSCOOTER', 'M&M', 'BAJFINANCE', 'CUB', 'DIVISLAB', 'ECLERX', 'AJANTPHARM', 'BAJAJFINSV', 'CEATLTD', 'ALKYLAMINE', 'CHOLAFIN', 'JINDALSTEL']",1.6,0.011102496000000002,0.03572168946266174
2025-02-10,203814.41180459954,"['SAREGAMA', 'ZFCVINDIA', 'REDINGTON', 'DABUR', 'ASAHIINDIA', 'BAJAJHLDNG', 'SUZLON', 'BRITANNIA', 'SUNTV', 'TECHM', 'KIRLOSENG', 'GODFRYPHLP', 'EMAMILTD', 'SCI', 'BATAINDIA', 'ENGINERSIN', 'PAGEIND', 'TIMKEN', 'RKFORGE', 'PATANJALI']",1.8,0.012490308,0.01932699605822563
2025-02-17,199131.44931532536,"['AUROPHARMA', 'CONCOR', 'ASTRAL', 'INDHOTEL', 'HINDPETRO', 'POWERGRID', 'GODFRYPHLP', 'CGPOWER', 'HFCL', 'GSPL', 'BALRAMCHIN', 'AKZOINDIA', 'AJANTPHARM', 'WELSPUNLIV', 'NLCINDIA', 'ASHOKLEY', 'NAVA', 'CEATLTD', 'GODREJIND', 'TORNTPHARM']",1.9000000000000001,0.013184214000000001,0.08783598244190216
2025-02-24,161491.8340754062,"['SUNPHARMA', 'FEDERALBNK', 'DRREDDY', 'COFORGE', 'ASAHIINDIA', 'NATCOPHARM', 'PFIZER', 'SUNTV', 'INDIANB', 'KIRLOSENG', 'BERGEPAINT', 'CIPLA', 'CGPOWER', 'M&M', 'TORNTPOWER', 'BATAINDIA', 'GLAXO', 'COLPAL', 'TRIVENI', 'GLENMARK']",1.9000000000000001,0.013184214000000001,0.03821318969130516
2025-03-04,179611.92836784353,"['CONCOR', 'VTL', 'IOC', 'HINDPETRO', 'OLECTRA', 'ELGIEQUIP', 'KIRLOSBROS', 'CGPOWER', 'PRAJIND', 'DCMSHRIRAM', 'CERA', 'ECLERX', 'KEC', 'NLCINDIA', 'ALOKINDS', 'INDIACEM', 'GMDCLTD', 'RKFORGE', 'CARBORUNIV', 'BLUESTARCO']",1.9,0.013184214,0.13710369169712067
2025-03-11,186382.39566263428,"['SUNPHARMA', 'KSB', 'TATACOMM', 'IDEA', 'GRAPHITE', 'BPCL', 'CHENNPETRO', 'GRANULES', 'OFSS', 'NAUKRI', 'TRENT', '3MINDIA', 'DLF', 'ICICIBANK', 'PHOENIXLTD', 'GRASIM', 'GMRAIRPORT', 'HEG', 'PETRONET', 'ANANTRAJ']",2.0,0.01387812,0.03936539217829704
2025-03-20,225836.53189897345,"['HCLTECH', 'BSOFT', 'REDINGTON', 'TCS', 'HINDUNILVR', 'LTIM', 'BHARTIARTL', 'IPCALAB', 'BRITANNIA', 'BHARATFORG', 'JINDALSAW', 'ASTRAZEN', 'PHOENIXLTD', 'SCI', 'MPHASIS', 'KEC', 'WELCORP', 'TITAN', 'SONATSOFTW', 'GODREJCP']",1.9000000000000004,0.013184214000000003,0.04713122546672821
2025-03-27,182762.22469808062,"['HEROMOTOCO', 'UCOBANK', 'PNB', 'RPOWER', 'THERMAX', 'BANKBARODA', 'MAHSCOOTER', 'RAMCOCEM', 'GAIL', 'CERA', 'KEC', 'AKZOINDIA', 'YESBANK', 'WELCORP', 'BAJAJFINSV', 'INDIACEM', 'IFCI', 'PAGEIND', 'BEML', 'CANBK']",1.8000000000000003,0.012490308000000002,0.0741736963391304
2025-04-04,167851.9738878349,"['RADICO', 'MARICO', 'CASTROLIND', 'OFSS', 'MFSL', 'HINDUNILVR', 'PIDILITIND', 'BRITANNIA', 'TATACONSUM', 'ICICIBANK', 'AXISBANK', 'EMAMILTD', 'BAJFINANCE', 'APOLLOHOSP', 'BAJAJFINSV', 'SUNDARMFIN', 'PGHH', 'ITC', 'COLPAL', 'CHOLAFIN']",1.9000000000000001,0.013184214000000001,0.005050142295658588
2025-04-15,212934.94158066786,"['ASTRAL', 'APOLLOTYRE', 'ZFCVINDIA', 'SUPREMEIND', 'BALKRISIND', 'CRISIL', 'ELGIEQUIP', 'BAJAJHLDNG', 'NATIONALUM', 'DLF', 'RCF', 'PHOENIXLTD', 'HFCL', 'KEC', 'FINPIPE', 'BIOCON', 'JKTYRE', 'KEI', 'ANANTRAJ', 'EIDPARRY']",2.0,0.01387812,0.055898357182741165
2025-04-23,203924.20760370936,"['AUROPHARMA', 'INFY', 'HEROMOTOCO', 'WIPRO', 'COFORGE', 'BSOFT', 'REDINGTON', 'OFSS', 'LTIM', 'ZENSARTECH', 'GODFRYPHLP', 'ABREL', 'MPHASIS', 'ECLERX', 'GILLETTE', 'MOTILALOFS', 'ASHOKLEY', 'TORNTPHARM', 'GLENMARK', 'GODREJCP']",2.0,0.01387812,0.03874656930565834
2025-04-30,187509.2518111667,"['APOLLOTYRE', 'IGL', 'BALKRISIND', 'HINDUNILVR', 'PIDILITIND', 'BHARTIARTL', 'IPCALAB', 'SCHAEFFLER', 'BOSCHLTD', 'POWERGRID', 'FORTIS', 'PHOENIXLTD', 'JBCHEPHARM', 'MARUTI', 'JSL', 'CEATLTD', 'SONATSOFTW', 'PAGEIND', 'JKTYRE', 'CHOLAFIN']",2.0000000000000004,0.013878120000000004,0.020772501826286316
2025-05-08,210716.31581608963,"['BLUEDART', 'COFORGE', 'ZFCVINDIA', 'CRISIL', 'SCHAEFFLER', 'KOTAKBANK', 'KIRLOSBROS', 'ZENSARTECH', 'APARINDS', 'GRASIM', 'CERA', 'ECLERX', 'WELSPUNLIV', 'KPRMILL', 'CEATLTD', 'ALOKINDS', 'AIAENG', 'TIMKEN', 'CYIENT', 'CARBORUNIV']",1.8000000000000003,0.012490308000000002,0.019694935530424118
2025-05-15,247561.619970912,"['HEROMOTOCO', 'IDEA', 'KAJARIACER', 'TATACONSUM', 'ASIANPAINT', 'ZENSARTECH', 'APARINDS', 'MAHSCOOTER', 'KIRLOSENG', 'JSWSTEEL', 'ABB', 'COROMANDEL', 'GRASIM', 'MPHASIS', 'HONAUT', 'ECLERX', 'KEC', 'PGHH', 'RKFORGE', 'CARBORUNIV']",1.5,0.01040859,0.04960564523935318
2025-05-22,254759.16462068248,"['CONCOR', 'ASTRAL', 'ZYDUSLIFE', 'UNOMINDA', 'SOLARINDS', 'THERMAX', 'PFIZER', 'TTML', 'FORTIS', 'BERGEPAINT', 'RAMCOCEM', 'JUBLPHARMA', 'GMRAIRPORT', 'SCI', 'KEC', 'FINPIPE', 'SAIL', 'INDIACEM', 'INDUSINDBK', 'ATUL']",1.9,0.013184214,0.03512290492653847
2025-05-29,269300.43763747363,"['GRAPHITE', 'CASTROLIND', 'DEEPAKFERT', 'ASAHIINDIA', 'PIDILITIND', 'NATCOPHARM', 'DLF', 'ZENSARTECH', 'KIRLOSENG', 'ITI', 'HONAUT', 'HEG', 'ECLERX', 'CUMMINSIND', 'WELCORP', 'NAVA', 'INDUSINDBK', 'AIAENG', 'ANANTRAJ', 'HINDZINC']",1.9,0.013184214,0.02529831789433956
2025-06-05,288815.04948216525,"['AUROPHARMA', 'WOCKPHARMA', 'ESCORTS', 'ZYDUSLIFE', 'DRREDDY', 'JMFINANCIL', 'JKCEMENT', 'REDINGTON', 'SOBHA', 'NAUKRI', 'ASTRAZEN', 'FORTIS', 'BALRAMCHIN', 'WELCORP', 'CEATLTD', 'GMDCLTD', 'MRF', 'RKFORGE', 'HINDZINC', 'GLENMARK']",1.8,0.012490308,0.03567129001021385
2025-06-12,268216.66876357864,"['RADICO', 'DRREDDY', 'REDINGTON', 'ELGIEQUIP', 'RPOWER', 'PFIZER', 'SUNTV', 'ASTRAZEN', 'ZENSARTECH', 'NAVINFLUOR', 'TECHM', 'JBCHEPHARM', 'DIVISLAB', 'DCMSHRIRAM', 'APOLLOHOSP', 'AKZOINDIA', 'AJANTPHARM', 'NAVA', 'HINDZINC', 'TORNTPHARM']",1.6,0.011102496000000002,0.018069365993142128
2025-06-19,258772.5595111775,"['SUNPHARMA', 'RADICO', 'WIPRO', 'DRREDDY', 'CRISIL', 'EICHERMOT', 'ELGIEQUIP', 'IPCALAB', 'TATACONSUM', 'ASIANPAINT', 'RELIANCE', 'TVSMOTOR', 'KOTAKBANK', 'JSWSTEEL', 'M&M', 'GRASIM', 'APOLLOHOSP', 'PGHH', 'BIOCON', 'RKFORGE']",1.6,0.011102496000000002,0.00954275019466877
2025-06-26,272817.89673995966,"['BPCL', 'MARICO', 'IOC', 'SHRIRAMFIN', 'ASAHIINDIA', 'BHARTIARTL', 'TATASTEEL', 'RELIANCE', 'INDIANB', 'APARINDS', 'GRASIM', 'CUB', 'BAJAJFINSV', 'SAIL', 'HDFCBANK', 'SHREECEM', 'ALOKINDS', 'MRF', 'HINDZINC', 'JINDALSTEL']",1.8,0.012490308,0.03843361884355545
2025-07-03,272766.1672090936,"['WOCKPHARMA', 'KAJARIACER', 'DRREDDY', 'CHENNPETRO', 'CRISIL', 'VOLTAS', 'NATCOPHARM', 'IPCALAB', 'BOSCHLTD', 'CCL', 'HONAUT', 'DCMSHRIRAM', 'APOLLOHOSP', 'AJANTPHARM', 'MRPL', 'MOTILALOFS', 'KPRMILL', 'NAVA', 'GLAXO', 'BLUESTARCO']",2.0,0.01387812,0.04966030269861221
2025-07-10,283135.7660634612,"['BLUEDART', 'CONCOR', 'KSB', 'KAJARIACER', 'CHOLAHLDNG', 'IOC', 'SOBHA', 'OLECTRA', '3MINDIA', 'IIFL', 'JBMA', 'SUNDRMFAST', 'KIRLOSENG', 'JUBLPHARMA', 'HEG', 'CERA', 'MARUTI', 'ACC', 'EIDPARRY', 'GLENMARK']",1.9000000000000004,0.013184214000000003,0.020493293181061745
2025-07-17,294787.3989792392,"['UPL', 'KAJARIACER', 'ZFCVINDIA', 'BALKRISIND', 'OLECTRA', 'ELGIEQUIP', 'TATASTEEL', 'THERMAX', 'TATACONSUM', 'SUNDRMFAST', 'BERGEPAINT', 'HEG', 'AKZOINDIA', 'PGHH', 'ALOKINDS', 'COLPAL', 'JKTYRE', 'AIAENG', 'TORNTPHARM', 'PATANJALI']",1.6,0.011102496000000002,0.033289551734924316
2025-07-24,271997.73207194963,"['MOTHERSON', 'ZYDUSLIFE', 'SUPREMEIND', 'OLECTRA', 'IPCALAB', 'RCF', 'INDIANB', 'FORTIS', 'JBMA', 'SUNDRMFAST', 'KIRLOSENG', 'CIPLA', 'COROMANDEL', 'AKZOINDIA', 'AJANTPHARM', 'WELSPUNLIV', 'CENTURYPLY', 'FACT', 'CANBK', 'JINDALSTEL']",1.7,0.011796402000000001,0.03912726044654846
2025-07-31,243874.72985634065,"['JYOTHYLAB', 'GRAPHITE', 'DABUR', 'CRISIL', 'HINDUNILVR', 'ELGIEQUIP', 'THERMAX', 'MAHSCOOTER', 'JSWSTEEL', 'CCL', 'EMAMILTD', 'CUB', 'GILLETTE', 'NAVA', 'BRIGADE', 'JSL', 'ITC', 'COLPAL', 'ALKYLAMINE', 'GODREJCP']",2.0,0.01387812,0.036676403135061264
2025-08-07,217517.6559387538,"['HEROMOTOCO', 'LUPIN', 'ACE', 'ZYDUSLIFE', 'KAJARIACER', 'NCC', 'DRREDDY', 'GRANULES', 'NATCOPHARM', 'IPCALAB', '3MINDIA', 'BHARATFORG', 'TORNTPOWER', 'ECLERX', 'AJANTPHARM', 'WELSPUNLIV', 'GMDCLTD', 'RKFORGE', 'TORNTPHARM', 'BLUESTARCO']",2.0,0.01387812,0.040411703288555145
2025-08-14,228242.19363412494,"['INFY', 'TATACOMM', 'WIPRO', 'DRREDDY', 'UNOMINDA', 'CRISIL', 'PIDILITIND', 'NAUKRI', 'BAJAJHLDNG', 'ICICIBANK', 'SBIN', 'NAVINFLUOR', 'CANFINHOME', 'COROMANDEL', 'GMRAIRPORT', 'HONAUT', 'BALRAMCHIN', 'ASHOKLEY', 'PGHH', 'TECHNOE']",1.9,0.013184214,0.01940823718905449
2025-08-22,206389.51875343456,"['SAREGAMA', 'KSB', 'GPIL', 'IDEA', 'UNOMINDA', 'SOLARINDS', 'JMFINANCIL', 'SUPREMEIND', 'ASAHIINDIA', 'OLECTRA', 'IPCALAB', 'TTML', 'ZEEL', 'JBCHEPHARM', 'FINPIPE', 'FACT', 'POONAWALLA', 'TECHNOE', 'TORNTPHARM', 'ATUL']",1.8,0.012490308,0.020368343219161034
2025-09-01,209580.02549274673,"['TATAELXSI', 'CHENNPETRO', 'GRANULES', 'EICHERMOT', 'HAVELLS', '3MINDIA', 'JBMA', 'BERGEPAINT', 'RAMCOCEM', 'M&M', 'MPHASIS', 'EXIDEIND', 'ECLERX', 'NAVA', 'PGHH', 'JKTYRE', 'BAJAJ-AUTO', 'GMDCLTD', 'MRF', 'HINDZINC']",2.0,0.01387812,0.04995818808674812
2025-09-08,232013.01984679064,"['SAREGAMA', 'MOTHERSON', 'M&MFIN', 'JMFINANCIL', 'HINDPETRO', 'JKCEMENT', 'EICHERMOT', 'ASAHIINDIA', 'TVSMOTOR', 'BHARATFORG', 'SCHAEFFLER', 'IIFL', 'AARTIIND', 'MAHSCOOTER', 'EXIDEIND', 'MARUTI', 'NLCINDIA', 'ASHOKLEY', 'BAJAJ-AUTO', 'GMDCLTD']",1.6,0.011102496000000002,0.03608563914895058
2025-09-15,253588.4336991698,"['RADICO', 'GPIL', 'FEDERALBNK', 'TATACOMM', 'IDEA', 'NCC', 'SOBHA', 'DLF', 'BBTC', 'PHOENIXLTD', 'ABREL', 'ITI', 'SIEMENS', 'WELCORP', 'KPRMILL', 'CESC', 'BRIGADE', 'IFCI', 'ALKYLAMINE', 'ANANTRAJ']",2.0,0.01387812,0.044542498886585236
2025-09-22,219008.26249790684,"['APOLLOTYRE', 'USHAMART', 'HCLTECH', 'OFSS', 'ADANIENT', 'OLECTRA', 'BHEL', 'NAUKRI', 'RPOWER', 'AXISBANK', 'JBMA', 'TRIDENT', 'PHOENIXLTD', 'ZEEL', 'SONATSOFTW', 'CHOLAFIN', 'MRF', 'ANANTRAJ', 'HINDZINC', 'TORNTPHARM']",1.8000000000000003,0.012490308000000002,0.023814091458916664
