date,stock_symbol,action,predicted_return,actual_return,weight,cost,pnl
2024-07-08,RCF,BUY,0.07353835552930832,-0.009024977684020996,0.05,0.0006245154000000001,0.0
2024-07-08,OLECTRA,BUY,0.027912616729736328,-0.0548437237739563,0.05,0.0006245154000000001,0.0
2024-07-08,JINDALSAW,BUY,0.021465683355927467,-0.02665954828262329,0.05,0.0006245154000000001,0.0
2024-07-08,MARICO,BUY,0.025525221601128578,0.021954774856567383,0.05,0.0006245154000000001,0.0
2024-07-08,ONGC,BUY,0.018256569281220436,0.07579827308654785,0.05,0.0006245154000000001,0.0
2024-07-08,GMDCLTD,BUY,0.028998760506510735,-0.003974795341491699,0.05,0.0006245154000000001,0.0
2024-07-08,PGHH,BUY,0.030073951929807663,0.002591371536254883,0.05,0.0006245154000000001,0.0
2024-07-08,FACT,BUY,0.0352386012673378,-0.03966110944747925,0.05,0.0006245154000000001,0.0
2024-07-08,DABUR,BUY,0.02135719545185566,0.0192108154296875,0.05,0.0006245154000000001,0.0
2024-07-08,GILLETTE,BUY,0.036980632692575455,0.03243052959442139,0.05,0.0006245154000000001,0.0
2024-07-08,TECHM,SELL,-0.0024536456912755966,0.02547740936279297,0.0,0.0006245154000000001,1280.886089569814
2024-07-08,MPHASIS,SELL,-0.008777406066656113,0.06114017963409424,0.0,0.0006245154000000001,3073.8449303043976
2024-07-08,PATANJALI,SELL,-0.010848513804376125,-0.04200869798660278,0.0,0.0006245154000000001,-2112.0026815034153
2024-07-08,AMBUJACEM,SELL,-5.3813011618331075e-05,0.01092374324798584,0.0,0.0006245154000000001,549.1951937943567
2024-07-08,CRISIL,SELL,-0.011744922026991844,0.07232320308685303,0.0,0.0006245154000000001,3636.0755313831187
2024-07-08,UNOMINDA,SELL,-0.03710594028234482,-0.09139817953109741,0.0,0.0006245154000000001,-4595.076960389715
2024-07-08,TCS,SELL,-0.0197417251765728,0.046925902366638184,0.0,0.0006245154000000001,2359.2169331673704
2024-07-08,ALOKINDS,SELL,-0.006827173754572868,-0.023189544677734375,0.0,0.0006245154000000001,-1165.8628543507243
2024-07-08,WOCKPHARMA,SELL,-0.020539700984954834,-0.026279866695404053,0.0,0.0006245154000000001,-1321.2299259535837
2024-07-08,LTIM,SELL,-0.009258572943508625,0.015650629997253418,0.0,0.0006245154000000001,786.8411568470531
2024-07-08,CASTROLIND,SELL,0.00533318379893899,0.06903362274169922,0.0,0.0006245154000000001,3470.6906743660916
2024-07-08,BAJAJHLDNG,SELL,-0.002017973456531763,0.004944205284118652,0.0,0.0006245154000000001,248.57173200874058
2024-07-08,BSOFT,SELL,-0.02999011240899563,0.043660879135131836,0.0,0.0006245154000000001,2195.066694035667
2024-07-08,REDINGTON,SELL,-0.03508970886468887,-0.010158896446228027,0.0,0.0006245154000000001,-510.74224062815824
2024-07-08,EMAMILTD,SELL,0.014099370688199997,0.002597332000732422,0.0,0.0006245154000000001,130.58181789045065
2024-07-08,KAJARIACER,SELL,-0.026563681662082672,-0.04614579677581787,0.0,0.0006245154000000001,-2319.9968387908734
2024-07-08,VTL,SELL,-0.04914640262722969,0.061775922775268555,0.0,0.0006245154000000001,3105.8071496365883
2024-07-08,SONATSOFTW,SELL,-0.021545782685279846,0.0834646224975586,0.0,0.0006245154000000001,4196.214474005636
2024-07-08,JYOTHYLAB,HOLD,0.031193699687719345,0.02452373504638672,0.05,0.0,0.0
2024-07-08,JBMA,HOLD,0.02693978138267994,-0.05481088161468506,0.05,0.0,0.0
2024-07-15,YESBANK,BUY,0.0431348942220211,-0.053849101066589355,0.05,0.0005551248000000001,0.0
2024-07-15,NLCINDIA,BUY,0.05809824913740158,-0.11185860633850098,0.05,0.0005551248000000001,0.0
2024-07-15,CRISIL,BUY,0.07494838535785675,-0.06578594446182251,0.05,0.0005551248000000001,0.0
2024-07-15,J&KBANK,BUY,0.05405191332101822,-0.044317543506622314,0.05,0.0005551248000000001,0.0
2024-07-15,KSB,BUY,0.08834723383188248,-0.04635500907897949,0.05,0.0005551248000000001,0.0
2024-07-15,GODFRYPHLP,BUY,0.1229686513543129,-0.11660772562026978,0.05,0.0005551248000000001,0.0
2024-07-15,JKTYRE,BUY,0.0541997067630291,-0.1139724850654602,0.05,0.0005551248000000001,0.0
2024-07-15,IOB,BUY,0.05464574694633484,-0.07258176803588867,0.05,0.0005551248000000001,0.0
2024-07-15,MAHABANK,BUY,0.06655365228652954,-0.06060606241226196,0.05,0.0005551248000000001,0.0
2024-07-15,IDBI,BUY,0.05677938833832741,-0.059903740882873535,0.05,0.0005551248000000001,0.0
2024-07-15,UCOBANK,BUY,0.04247156158089638,-0.035398244857788086,0.05,0.0005551248000000001,0.0
2024-07-15,BAJAJ-AUTO,BUY,0.04252536594867706,-0.0365411639213562,0.05,0.0005551248000000001,0.0
2024-07-15,CASTROLIND,BUY,0.06502285599708557,-0.09007382392883301,0.05,0.0005551248000000001,0.0
2024-07-15,VTL,BUY,0.05439029633998871,-0.04599994421005249,0.05,0.0005551248000000001,0.0
2024-07-15,CANBK,BUY,0.04632723703980446,-0.039200663566589355,0.05,0.0005551248000000001,0.0
2024-07-15,APOLLOTYRE,BUY,0.04155141860246658,-0.044499754905700684,0.05,0.0005551248000000001,0.0
2024-07-15,3MINDIA,SELL,-0.024160899221897125,-0.014950335025787354,0.0,0.0005551248000000001,-753.0209882603516
2024-07-15,ITC,SELL,0.029396362602710724,0.07023417949676514,0.0,0.0005551248000000001,3537.56696174932
2024-07-15,JBMA,SELL,0.005009413231164217,-0.08328628540039062,0.0,0.0005551248000000001,-4194.977626424991
2024-07-15,GMRAIRPORT,SELL,-0.003533800831064582,-0.03877556324005127,0.0,0.0005551248000000001,-1953.0540888221617
2024-07-15,EIDPARRY,SELL,-0.005134048406034708,-0.04671722650527954,0.0,0.0005551248000000001,-2353.061119440405
2024-07-15,BATAINDIA,SELL,0.005952575709670782,0.024248123168945312,0.0,0.0005551248000000001,1221.3335447428415
2024-07-15,GODREJCP,SELL,-0.021415282040834427,0.05330038070678711,0.0,0.0005551248000000001,2684.642537123615
2024-07-15,RCF,SELL,-0.0031450819224119186,-0.06542646884918213,0.0,0.0005551248000000001,-3295.411383505206
2024-07-15,OLECTRA,SELL,0.011043176986277103,-0.05673116445541382,0.0,0.0005551248000000001,-2857.4448298108573
2024-07-15,JYOTHYLAB,SELL,0.020761763677001,0.004945516586303711,0.0,0.0005551248000000001,249.0966109356639
2024-07-15,MARICO,SELL,-0.029111778363585472,0.027446389198303223,0.0,0.0005551248000000001,1382.4243458514786
2024-07-15,JINDALSAW,SELL,-0.006736543029546738,-0.025587856769561768,0.0,0.0005551248000000001,-1288.8134719954196
2024-07-15,GMDCLTD,SELL,0.038433562964200974,-0.06807506084442139,0.0,0.0005551248000000001,-3428.8161104436563
2024-07-15,PGHH,SELL,-0.030228767544031143,-0.0031456947326660156,0.0,0.0005551248000000001,-158.44288119776067
2024-07-15,FACT,SELL,-0.024106748402118683,-0.06284445524215698,0.0,0.0005551248000000001,-3165.360088018511
2024-07-15,DABUR,SELL,0.007991228252649307,0.029627323150634766,0.0,0.0005551248000000001,1492.2739938548525
2024-07-15,GILLETTE,HOLD,0.0431632362306118,-0.0025905966758728027,0.05,0.0,0.0
2024-07-15,GAIL,HOLD,0.05332278087735176,-0.08060455322265625,0.05,0.0,0.0
2024-07-15,IFCI,HOLD,0.06804763525724411,-0.10051536560058594,0.05,0.0,0.0
2024-07-15,ONGC,HOLD,0.04791230708360672,-0.03260207176208496,0.05,0.0,0.0
2024-07-23,TORNTPHARM,BUY,0.035095252096652985,-0.010316550731658936,0.05,0.0006939060000000001,0.0
2024-07-23,GODREJCP,BUY,0.06816662847995758,-0.045295655727386475,0.05,0.0006939060000000001,0.0
2024-07-23,RAMCOCEM,BUY,0.03733684495091438,0.037801146507263184,0.05,0.0006939060000000001,0.0
2024-07-23,NCC,BUY,0.035277023911476135,0.005934715270996094,0.05,0.0006939060000000001,0.0
2024-07-23,AJANTPHARM,BUY,0.027416300028562546,0.08636176586151123,0.05,0.0006939060000000001,0.0
2024-07-23,DABUR,BUY,0.029964489862322807,-0.020076990127563477,0.05,0.0006939060000000001,0.0
2024-07-23,TITAN,BUY,0.0929211899638176,0.002608060836791992,0.05,0.0006939060000000001,0.0
2024-07-23,BATAINDIA,BUY,0.04663066938519478,0.02234506607055664,0.05,0.0006939060000000001,0.0
2024-07-23,ASAHIINDIA,BUY,0.07267744094133377,-0.013982415199279785,0.05,0.0006939060000000001,0.0
2024-07-23,SUNDARMFIN,BUY,0.0721716582775116,-0.04630088806152344,0.05,0.0006939060000000001,0.0
2024-07-23,PGHH,BUY,0.0502089262008667,0.017888426780700684,0.05,0.0006939060000000001,0.0
2024-07-23,GLAXO,BUY,0.030101068317890167,-0.002025008201599121,0.05,0.0006939060000000001,0.0
2024-07-23,IPCALAB,BUY,0.025227366015315056,0.04412722587585449,0.05,0.0006939060000000001,0.0
2024-07-23,ITC,BUY,0.07751446962356567,-0.00715714693069458,0.05,0.0006939060000000001,0.0
2024-07-23,BRITANNIA,BUY,0.031540971249341965,-0.008807718753814697,0.05,0.0006939060000000001,0.0
2024-07-23,TATACONSUM,BUY,0.043364495038986206,-0.03911811113357544,0.05,0.0006939060000000001,0.0
2024-07-23,PFIZER,BUY,0.061990946531295776,0.07326900959014893,0.05,0.0006939060000000001,0.0
2024-07-23,PAGEIND,BUY,0.028789296746253967,0.03789865970611572,0.05,0.0006939060000000001,0.0
2024-07-23,COLPAL,BUY,0.032763537019491196,0.06780767440795898,0.05,0.0006939060000000001,0.0
2024-07-23,ASTRAZEN,BUY,0.1445452719926834,-0.0237615704536438,0.05,0.0006939060000000001,0.0
2024-07-23,KSB,SELL,-0.02934246137738228,0.013294696807861328,0.0,0.0006939060000000001,703.035298729644
2024-07-23,GODFRYPHLP,SELL,-0.016436772421002388,0.017598271369934082,0.0,0.0006939060000000001,930.6121191399491
2024-07-23,IOB,SELL,-0.029984014108777046,0.06257843971252441,0.0,0.0006939060000000001,3309.2031125760527
2024-07-23,VTL,SELL,-0.03315867483615875,0.06479883193969727,0.0,0.0006939060000000001,3426.6194128714
2024-07-23,APOLLOTYRE,SELL,-0.035793088376522064,0.08253788948059082,0.0,0.0006939060000000001,4364.676428964469
2024-07-23,GAIL,SELL,-0.0442066490650177,0.1004565954208374,0.0,0.0006939060000000001,5312.233410940985
2024-07-23,MAHABANK,SELL,-0.030005287379026413,0.04147469997406006,0.0,0.0006939060000000001,2193.218732806607
2024-07-23,CASTROLIND,SELL,-0.0286861639469862,0.09493494033813477,0.0,0.0006939060000000001,5020.243417738999
2024-07-23,GILLETTE,SELL,0.010863861069083214,0.015617012977600098,0.0,0.0006939060000000001,825.8414270477834
2024-07-23,UCOBANK,SELL,-0.025166893377900124,0.049541354179382324,0.0,0.0006939060000000001,2619.7905253753597
2024-07-23,YESBANK,SELL,-0.023183131590485573,0.03847694396972656,0.0,0.0006939060000000001,2034.694750012282
2024-07-23,NLCINDIA,SELL,-0.018562208861112595,0.12121212482452393,0.0,0.0006939060000000001,6409.804120938997
2024-07-23,CRISIL,SELL,-0.01677151955664158,0.03022921085357666,0.0,0.0006939060000000001,1598.5473448509904
2024-07-23,J&KBANK,SELL,-0.012901782989501953,0.03351700305938721,0.0,0.0006939060000000001,1772.4086979136816
2024-07-23,IDBI,SELL,-0.03640023618936539,0.21406984329223633,0.0,0.0006939060000000001,11320.202213184253
2024-07-23,IFCI,SELL,-0.040790971368551254,0.21776485443115234,0.0,0.0006939060000000001,11515.597662768416
2024-07-23,JKTYRE,SELL,-0.026797007769346237,0.05464756488800049,0.0,0.0006939060000000001,2889.811453478598
2024-07-23,BAJAJ-AUTO,SELL,-0.04636457934975624,0.02564096450805664,0.0,0.0006939060000000001,1355.9168293314135
2024-07-23,ONGC,SELL,-0.03571358323097229,0.06069302558898926,0.0,0.0006939060000000001,3209.500749993038
2024-07-23,CANBK,SELL,-0.03720236197113991,0.026639342308044434,0.0,0.0006939060000000001,1408.711928385077
2024-07-30,NAVINFLUOR,BUY,0.0676993876695633,-0.06514716148376465,0.05,0.0006939060000000001,0.0
2024-07-30,AARTIIND,BUY,0.04289419949054718,-0.017496585845947266,0.05,0.0006939060000000001,0.0
2024-07-30,APARINDS,BUY,0.04160333797335625,-0.0779840350151062,0.05,0.0006939060000000001,0.0
2024-07-30,TRIDENT,BUY,0.06616953015327454,-0.046483397483825684,0.05,0.0006939060000000001,0.0
2024-07-30,UPL,BUY,0.038349248468875885,-0.054219841957092285,0.05,0.0006939060000000001,0.0
2024-07-30,HFCL,BUY,0.05987028777599335,-0.07226693630218506,0.05,0.0006939060000000001,0.0
2024-07-30,KAJARIACER,BUY,0.04252804443240166,-0.0763239860534668,0.05,0.0006939060000000001,0.0
2024-07-30,GSPL,BUY,0.05467912182211876,-0.01489114761352539,0.05,0.0006939060000000001,0.0
2024-07-30,HEG,BUY,0.03843580186367035,-0.07684093713760376,0.05,0.0006939060000000001,0.0
2024-07-30,GRANULES,BUY,0.046790286898612976,0.10000002384185791,0.05,0.0006939060000000001,0.0
2024-07-30,HINDPETRO,BUY,0.05849330127239227,-0.014507174491882324,0.05,0.0006939060000000001,0.0
2024-07-30,JKCEMENT,BUY,0.040822647511959076,-0.0625309944152832,0.05,0.0006939060000000001,0.0
2024-07-30,CHAMBLFERT,BUY,0.038751423358917236,-0.01667201519012451,0.05,0.0006939060000000001,0.0
2024-07-30,NLCINDIA,BUY,0.04777805879712105,-0.12162160873413086,0.05,0.0006939060000000001,0.0
2024-07-30,PCBL,BUY,0.09927890449762344,0.19568467140197754,0.05,0.0006939060000000001,0.0
2024-07-30,MOTILALOFS,BUY,0.05310458317399025,-0.05186581611633301,0.05,0.0006939060000000001,0.0
2024-07-30,SUZLON,BUY,0.048206597566604614,-0.015832185745239258,0.05,0.0006939060000000001,0.0
2024-07-30,NTPC,BUY,0.04381870850920677,0.036197781562805176,0.05,0.0006939060000000001,0.0
2024-07-30,MAHSEAMLES,BUY,0.052068691700696945,-0.07484853267669678,0.05,0.0006939060000000001,0.0
2024-07-30,ALKYLAMINE,BUY,0.041053544729948044,0.0,0.05,0.0006939060000000001,0.0
2024-07-30,TORNTPHARM,SELL,-0.038412097841501236,0.03282296657562256,0.0,0.0006939060000000001,1864.5485661999057
2024-07-30,GODREJCP,SELL,-0.05226554349064827,0.03207862377166748,0.0,0.0006939060000000001,1822.2652672580477
2024-07-30,RAMCOCEM,SELL,0.006218326278030872,-0.012181878089904785,0.0,0.0006939060000000001,-692.0064118464953
2024-07-30,NCC,SELL,-0.000282099237665534,-0.04955756664276123,0.0,0.0006939060000000001,-2815.1778912252116
2024-07-30,AJANTPHARM,SELL,0.021239332854747772,0.1031484603881836,0.0,0.0006939060000000001,5859.4738376071855
2024-07-30,DABUR,SELL,-0.025009997189044952,-0.009027361869812012,0.0,0.0006939060000000001,-512.8102785025742
2024-07-30,TITAN,SELL,0.011460473760962486,-0.03421908617019653,0.0,0.0006939060000000001,-1943.8568390310347
2024-07-30,BATAINDIA,SELL,-0.02772544138133526,-0.0806044340133667,0.0,0.0006939060000000001,-4578.8329803375555
2024-07-30,ASAHIINDIA,SELL,-0.013228914700448513,-0.07171207666397095,0.0,0.0006939060000000001,-4073.691797935502
2024-07-30,SUNDARMFIN,SELL,0.009986490942537785,-0.11163169145584106,0.0,0.0006939060000000001,-6341.374103614547
2024-07-30,PGHH,SELL,-0.016772866249084473,-0.015559136867523193,0.0,0.0006939060000000001,-883.855707277678
2024-07-30,GLAXO,SELL,-0.027170047163963318,0.03718876838684082,0.0,0.0006939060000000001,2112.5532518417476
2024-07-30,IPCALAB,SELL,0.005031962879002094,0.01988852024078369,0.0,0.0006939060000000001,1129.7915992252956
2024-07-30,ITC,SELL,-0.024478452280163765,-0.0049751996994018555,0.0,0.0006939060000000001,-282.6222743975719
2024-07-30,BRITANNIA,SELL,-0.01103738322854042,0.011847853660583496,0.0,0.0006939060000000001,673.0317475871926
2024-07-30,TATACONSUM,SELL,-0.008936501108109951,-0.008759558200836182,0.0,0.0006939060000000001,-497.5973651340789
2024-07-30,PFIZER,SELL,-0.013488901779055595,0.04220569133758545,0.0,0.0006939060000000001,2397.545666314536
2024-07-30,PAGEIND,SELL,0.030617251992225647,-0.022356867790222168,0.0,0.0006939060000000001,-1270.0090860750888
2024-07-30,COLPAL,SELL,0.025820471346378326,0.0074002742767333984,0.0,0.0006939060000000001,420.3815873979267
2024-07-30,ASTRAZEN,SELL,-0.010134181007742882,0.02654731273651123,0.0,0.0006939060000000001,1508.0524115722362
2024-08-06,TORNTPHARM,BUY,0.03684195876121521,0.04735219478607178,0.05,0.0006939060000000001,0.0
2024-08-06,PATANJALI,BUY,0.028587574139237404,0.014689207077026367,0.05,0.0006939060000000001,0.0
2024-08-06,GESHIP,BUY,0.03661467134952545,0.05003035068511963,0.05,0.0006939060000000001,0.0
2024-08-06,JYOTHYLAB,BUY,0.04610781744122505,0.029248356819152832,0.05,0.0006939060000000001,0.0
2024-08-06,EMAMILTD,BUY,0.054254792630672455,0.055756330490112305,0.05,0.0006939060000000001,0.0
2024-08-06,HSCL,BUY,0.04694238677620888,-0.058461546897888184,0.05,0.0006939060000000001,0.0
2024-08-06,VTL,BUY,0.039762433618307114,-0.06792455911636353,0.05,0.0006939060000000001,0.0
2024-08-06,GRAPHITE,BUY,0.02711113914847374,0.03882336616516113,0.05,0.0006939060000000001,0.0
2024-08-06,GRASIM,BUY,0.02954573929309845,-0.04754728078842163,0.05,0.0006939060000000001,0.0
2024-08-06,ECLERX,BUY,0.03176360949873924,-0.02497023344039917,0.05,0.0006939060000000001,0.0
2024-08-06,WELSPUNLIV,BUY,0.03919857367873192,-0.0580214262008667,0.05,0.0006939060000000001,0.0
2024-08-06,ASAHIINDIA,BUY,0.036735426634550095,-0.015355467796325684,0.05,0.0006939060000000001,0.0
2024-08-06,HINDUNILVR,BUY,0.03180544450879097,-0.014631271362304688,0.05,0.0006939060000000001,0.0
2024-08-06,KPRMILL,BUY,0.14482344686985016,-0.08619332313537598,0.05,0.0006939060000000001,0.0
2024-08-06,NAVA,BUY,0.033693376928567886,0.005519509315490723,0.05,0.0006939060000000001,0.0
2024-08-06,LTIM,BUY,0.028083689510822296,-0.023352622985839844,0.05,0.0006939060000000001,0.0
2024-08-06,NATCOPHARM,BUY,0.029998313635587692,0.09732985496520996,0.05,0.0006939060000000001,0.0
2024-08-06,BRITANNIA,BUY,0.03744690865278244,-0.036365509033203125,0.05,0.0006939060000000001,0.0
2024-08-06,PFIZER,BUY,0.0542067289352417,-0.007143378257751465,0.05,0.0006939060000000001,0.0
2024-08-06,BOSCHLTD,BUY,0.03400939330458641,-0.038027286529541016,0.05,0.0006939060000000001,0.0
2024-08-06,NAVINFLUOR,SELL,0.007015482056885958,-0.0676954984664917,0.0,0.0006939060000000001,-3849.562320913696
2024-08-06,AARTIIND,SELL,0.011435862630605698,-0.14527398347854614,0.0,0.0006939060000000001,-8261.12911015592
2024-08-06,APARINDS,SELL,-0.014820891432464123,0.02849900722503662,0.0,0.0006939060000000001,1620.6203792302733
2024-08-06,TRIDENT,SELL,0.02639380842447281,-0.05308812856674194,0.0,0.0006939060000000001,-3018.9017593172766
2024-08-06,UPL,SELL,0.0032667992636561394,0.026822447776794434,0.0,0.0006939060000000001,1525.2813947050377
2024-08-06,HFCL,SELL,-0.0051828608848154545,0.08105969429016113,0.0,0.0006939060000000001,4609.528727211379
2024-08-06,KAJARIACER,SELL,0.00892658345401287,0.008470416069030762,0.0,0.0006939060000000001,481.67744208195637
2024-08-06,GSPL,SELL,0.006992141716182232,-0.06686043739318848,0.0,0.0006939060000000001,-3802.075859978025
2024-08-06,HEG,SELL,-0.030881542712450027,0.0069427490234375,0.0,0.0006939060000000001,394.80535116252395
2024-08-06,GRANULES,SELL,0.021064219996333122,0.035692572593688965,0.0,0.0006939060000000001,2029.6886160185863
2024-08-06,HINDPETRO,SELL,-0.012063355185091496,-0.028764545917510986,0.0,0.0006939060000000001,-1635.7204637033935
2024-08-06,JKCEMENT,SELL,0.004572863690555096,-0.01697319746017456,0.0,0.0006939060000000001,-965.1953658404346
2024-08-06,CHAMBLFERT,SELL,-0.024371102452278137,-0.027412116527557373,0.0,0.0006939060000000001,-1558.8134116955152
2024-08-06,NLCINDIA,SELL,-0.009630951099097729,0.004999995231628418,0.0,0.0006939060000000001,284.328998004975
2024-08-06,PCBL,SELL,-0.03324755281209946,-0.05551379919052124,0.0,0.0006939060000000001,-3156.839590454898
2024-08-06,MOTILALOFS,SELL,-0.019060345366597176,-0.026237666606903076,0.0,0.0006939060000000001,-1492.0273141739976
2024-08-06,SUZLON,SELL,-0.009454351849853992,0.19115948677062988,0.0,0.0006939060000000001,10870.447433394218
2024-08-06,NTPC,SELL,0.014229079708456993,-0.052494049072265625,0.0,0.0006939060000000001,-2985.1189216195016
2024-08-06,MAHSEAMLES,SELL,-0.026793474331498146,-0.022361040115356445,0.0,0.0006939060000000001,-1271.5796387425123
2024-08-06,ALKYLAMINE,SELL,-0.0012151172850281,-0.03809523582458496,0.0,0.0006939060000000001,-2166.3181121154385
2024-08-13,AUROPHARMA,BUY,0.015966342762112617,0.008029818534851074,0.05,0.0006245154000000001,0.0
2024-08-13,BLUESTARCO,BUY,0.014201725833117962,-0.0029769539833068848,0.05,0.0006245154000000001,0.0
2024-08-13,JBMA,BUY,0.00020062316616531461,0.0052220821380615234,0.05,0.0006245154000000001,0.0
2024-08-13,DRREDDY,BUY,0.007142943330109119,0.015434861183166504,0.05,0.0006245154000000001,0.0
2024-08-13,TITAN,BUY,0.019161423668265343,0.05455756187438965,0.05,0.0006245154000000001,0.0
2024-08-13,COLPAL,BUY,0.009455074556171894,0.03795468807220459,0.05,0.0006245154000000001,0.0
2024-08-13,BERGEPAINT,BUY,0.0024996688589453697,0.0834813117980957,0.05,0.0006245154000000001,0.0
2024-08-13,HEG,BUY,0.007775390520691872,-0.0044252872467041016,0.05,0.0006245154000000001,0.0
2024-08-13,TVSMOTOR,BUY,0.0173726137727499,0.004249095916748047,0.05,0.0006245154000000001,0.0
2024-08-13,OLECTRA,BUY,0.020250437781214714,-0.041858792304992676,0.05,0.0006245154000000001,0.0
2024-08-13,MARICO,BUY,0.019727904349565506,0.027996420860290527,0.05,0.0006245154000000001,0.0
2024-08-13,SCHAEFFLER,BUY,0.0033769099973142147,0.02889883518218994,0.05,0.0006245154000000001,0.0
2024-08-13,TRIVENI,BUY,0.03456879407167435,0.10377120971679688,0.05,0.0006245154000000001,0.0
2024-08-13,APOLLOHOSP,BUY,0.015794113278388977,0.02590024471282959,0.05,0.0006245154000000001,0.0
2024-08-13,PRAJIND,BUY,0.01989411748945713,0.07023012638092041,0.05,0.0006245154000000001,0.0
2024-08-13,CCL,BUY,0.016489388421177864,0.0730971097946167,0.05,0.0006245154000000001,0.0
2024-08-13,AJANTPHARM,BUY,0.024985043331980705,-0.030768394470214844,0.05,0.0006245154000000001,0.0
2024-08-13,FORTIS,BUY,0.03387998044490814,0.02084934711456299,0.05,0.0006245154000000001,0.0
2024-08-13,GRASIM,SELL,-0.0362238883972168,0.06753146648406982,0.0,0.0006245154000000001,3793.127769370424
2024-08-13,TORNTPHARM,SELL,-0.007871382869780064,-0.008616626262664795,0.0,0.0006245154000000001,-483.9812617264907
2024-08-13,BRITANNIA,SELL,-0.002364925341680646,0.03206491470336914,0.0,0.0006245154000000001,1801.031796229899
2024-08-13,PATANJALI,SELL,-0.0030899285338819027,0.06514489650726318,0.0,0.0006245154000000001,3659.078187392126
2024-08-13,PFIZER,SELL,-0.015757666900753975,0.04087412357330322,0.0,0.0006245154000000001,2295.8300959027406
2024-08-13,ASAHIINDIA,SELL,-0.03848220035433769,0.06109344959259033,0.0,0.0006245154000000001,3431.5152956281686
2024-08-13,HINDUNILVR,SELL,-0.004876541905105114,0.02260124683380127,0.0,0.0006245154000000001,1269.4736461544176
2024-08-13,KPRMILL,SELL,-0.04922010749578476,-0.0007407069206237793,0.0,0.0006245154000000001,-41.604249631476236
2024-08-13,JYOTHYLAB,SELL,-0.040189698338508606,0.03057551383972168,0.0,0.0006245154000000001,1717.3746794848016
2024-08-13,ECLERX,SELL,-0.05458023399114609,0.11382114887237549,0.0,0.0006245154000000001,6393.140605517526
2024-08-13,NAVA,SELL,-0.030185721814632416,0.0092390775680542,0.0,0.0006245154000000001,518.9432943088924
2024-08-13,NATCOPHARM,SELL,-0.044425588101148605,-0.01736605167388916,0.0,0.0006245154000000001,-975.4216260665589
2024-08-13,LTIM,SELL,-0.007732837926596403,0.0630120038986206,0.0,0.0006245154000000001,3539.2772323094237
