Date,Open,High,Low,Close,Volume,Adj_Close
2021-08-24,330.5224914550781,338.0495185841852,317.2787304440954,317.2787304440954,32581493,317.2787304440954
2021-08-25,331.7134704589844,339.6692640867574,318.3744250250023,335.3817137686917,3883290,335.3817137686917
2021-08-26,334.95294189453125,336.33449749513653,329.2362082260587,330.617763826664,2794709,330.617763826664
2021-08-27,338.4306335449219,342.0512197837754,330.6177528272147,334.9529307508533,4421191,334.9529307508533
2021-08-30,338.9546813964844,341.09845661262517,336.42979640172547,337.2873006728193,2333990,337.2873006728193
2021-08-31,352.0079040527344,359.86841322171955,339.19288050408807,339.19288050408807,5823315,339.19288050408807
2021-09-01,359.8683776855469,363.3936791550101,349.72115268069473,353.4846804509911,4708569,353.4846804509911
2021-09-02,349.67352294921875,362.7267423848589,347.9108576857477,359.2014118579168,1384495,359.2014118579168
2021-09-03,358.0580749511719,361.6310335054085,348.7207548934914,348.7207548934914,1886892,348.7207548934914
2021-09-06,357.0100402832031,360.01131973673665,351.8649565607891,359.2014432932595,1193895,359.2014432932595
2021-09-07,351.81732177734375,359.10615147070644,349.4829772059165,357.2958582708298,1462019,357.2958582708298
2021-09-08,343.4327697753906,353.722878238889,342.09884205728446,353.4846810144857,714841,353.4846810144857
2021-09-09,344.0997314453125,349.101873548645,343.00402994280205,344.86198006905033,661118,344.86198006905033
2021-09-13,345.1001892089844,346.7675699675762,343.09932648331164,344.09974330774156,526976,344.09974330774156
2021-09-14,344.24261474609375,348.62544946080067,343.0516286321413,343.9567897094689,423733,343.9567897094689
2021-09-15,343.28985595703125,347.67269105605635,342.14652663346726,342.14652663346726,557475,342.14652663346726
2021-09-16,339.85980224609375,345.81473269562014,336.62029682010433,343.2898189235739,862593,343.2898189235739
2021-09-17,330.5224914550781,338.2400880109726,324.85341446830546,337.28729903066,679293,337.28729903066
2021-09-20,320.8992919921875,332.5233282790858,319.27956829765895,325.8538059353792,484887,325.8538059353792
2021-09-21,328.4739990234375,331.95167296568366,304.17788016891205,318.2315175455493,761629,318.2315175455493
2021-09-22,326.854248046875,334.90532656078227,320.70877657029644,330.61777614962,444049,330.61777614962
2021-09-23,322.6619567871094,336.9537903587529,321.3756859502995,330.6177499573529,563826,330.6177499573529
2021-09-24,323.66241455078125,330.04608300273526,321.1375005983165,325.8538174820708,383835,325.8538174820708
2021-09-27,320.9945983886719,328.42636980564487,265.4470130318775,322.0426720717233,448833,322.0426720717233
2021-09-28,316.37359619140625,323.8529961383871,312.7530093889922,320.1371246144749,468146,320.1371246144749
2021-09-29,316.9451904296875,320.6610609568955,314.4679337192799,314.8490725030402,181597,314.8490725030402
2021-09-30,301.51007080078125,321.4709815885791,298.222937336792,319.80360094851716,1492199,319.80360094851716
2021-10-01,293.840087890625,306.79802261130925,288.6950336994618,302.03407816082307,1224476,302.03407816082307
2021-10-04,295.9838562011719,300.1284935947468,295.364549251973,295.8409436862504,315760,295.8409436862504
2021-10-05,323.1383972167969,325.75856707773875,294.4594412871248,297.6036625663434,1762675,297.6036625663434
2021-10-06,307.226806640625,332.5233414745086,304.7495495707249,325.8538188661374,1841887,325.8538188661374
2021-10-07,308.1319580078125,313.4199544248916,306.79805921787994,310.84741248395443,477820,310.84741248395443
2021-10-08,307.0362243652344,316.2782883663005,305.4164715974402,308.7036049475126,212087,308.7036049475126
2021-10-11,309.37054443359375,314.42031359700445,306.7980029643498,309.65636945159525,425755,309.65636945159525
2021-10-12,315.3731689453125,319.0890403471302,305.8452786448499,309.37060968674655,580331,309.37060968674655
2021-10-13,311.37139892578125,318.8984544497637,309.65639054731986,316.32591280526213,421703,316.32591280526213
2021-10-14,310.6091613769531,317.6597929670807,309.03706560865834,311.56195021553276,475899,311.56195021553276
2021-10-18,306.3692626953125,315.84952399030044,305.51175849079135,309.7040238837471,320672,309.7040238837471
