Date,Open,High,Low,Close,Volume,Adj_Close
2020-10-13,433.9522705078125,436.4826044466336,402.3230962725492,403.08219130621796,3544691,403.08219130621796
2020-10-14,429.39764404296875,436.81997184650737,421.89099237270705,436.81997184650737,766445,436.81997184650737
2020-10-15,420.87884521484375,433.91007426544604,417.7159280413855,429.7350133005268,529121,429.7350133005268
2020-10-16,423.9574279785156,428.469861789035,415.9025422506804,425.85517835061273,336219,425.85517835061273
2020-10-19,418.47503662109375,426.8673207568192,413.372207044625,424.2104753927083,494255,424.2104753927083
2020-10-20,415.0590515136719,420.8788135266853,413.28781288191544,416.6615909462576,194721,416.6615909462576
2020-10-21,410.75750732421875,415.9025243709181,409.1971297151537,411.685301503113,223684,411.685301503113
2020-10-22,416.95684814453125,420.3306265848796,409.5767078062692,410.546663959892,323802,410.546663959892
2020-10-23,420.33062744140625,423.7465678232651,414.2156540058141,416.02905477321923,199486,416.02905477321923
2020-10-26,417.5472412109375,425.8973633883801,415.3964677651639,421.7223022996588,167538,421.7223022996588
2020-10-27,415.18560791015625,419.4871805550189,413.66741791309255,417.9268028836616,101416,417.9268028836616
2020-10-28,421.00537109375,425.43345528741736,415.73384229176503,415.73384229176503,207064,415.73384229176503
2020-10-29,422.9031066894531,431.80146244029504,416.1133881256322,416.2398996644832,289789,416.2398996644832
2020-10-30,421.00537109375,430.11458830751207,419.4028314859239,425.93952720038527,149659,425.93952720038527
2020-11-02,417.3785705566406,421.72230515172606,414.5530259641467,420.03541593111913,109054,420.03541593111913
2020-11-03,417.1676940917969,420.7523335540112,414.59517268086444,415.05908264343543,128700,415.05908264343543
2020-11-04,412.5709228515625,420.45713504604026,410.75752210114666,414.97474512066566,127685,414.97474512066566
2020-11-05,422.7344055175781,424.8430168265447,414.9747056046274,414.9747056046274,255927,414.9747056046274
2020-11-06,418.1798095703125,427.6263990968077,417.50506420694245,421.04754171434956,165281,421.04754171434956
2020-11-09,421.7222595214844,422.2704933108855,418.34848144531253,418.34848144531253,667759,418.34848144531253
2020-11-10,418.5172424316406,423.0296506827895,417.50509856341057,421.72232178122283,657706,421.72232178122283
2020-11-11,417.4629211425781,421.6379565294184,415.2699600026799,418.3906896241736,177344,418.3906896241736
2020-11-12,416.66162109375,420.7944943736258,414.9747319395243,417.50506567086285,638121,417.50506567086285
2020-11-13,410.7996520996094,417.5050464753183,409.9562075612754,416.6616019369843,409114,416.6616019369843
2020-11-14,415.1434326171875,417.50506714549044,413.0348211669577,413.28784424503095,44438,413.28784424503095
2020-11-17,413.24566650390625,417.42070157172014,410.757494791862,417.42070157172014,356710,417.42070157172014
2020-11-18,409.15496826171875,414.6795199290607,408.22717408173764,413.28784152903194,484828,413.28784152903194
2020-11-19,422.33416748046875,423.6178579591328,413.43391871841465,415.4878182609272,336804,415.4878182609272
2020-11-20,421.4356384277344,423.40395358638705,418.48313957300303,422.505380604557,132682,422.505380604557
2020-11-23,446.938232421875,452.6292810713406,421.9490474673365,422.67647729108586,1540115,422.67647729108586
2020-11-24,467.4344787597656,470.6864840208467,449.4200337725762,450.1474374453916,1626681,450.1474374453916
2020-11-25,461.4867858886719,480.14307944266244,453.57069359480033,470.6865688247928,1430600,470.6865688247928
2020-11-26,468.3330993652344,475.39339734561474,453.6562166095882,460.4170076902624,497409,460.4170076902624
