Date,Open,High,Low,Close,Volume,Adj_Close
2021-12-14,278.8249206542969,293.8519917564099,270.22437455410926,286.6848700062536,27861900,286.6848700062536
2021-12-15,279.4938659667969,286.11149677161404,276.17309369613645,279.5177505402073,2675624,279.5177505402073
2021-12-16,272.7806701660156,284.0569302482267,270.4871678360597,279.9955611866457,1329736,279.9955611866457
2021-12-17,271.75341796875,276.62706751702905,269.9377526131829,272.73291896133634,1328426,272.73291896133634
2021-12-20,263.5351257324219,267.88319816137056,259.2587362038411,265.18356997298207,1580508,265.18356997298207
2021-12-21,274.572509765625,276.36429061984313,263.7501417409076,263.7501417409076,1143572,263.7501417409076
2021-12-22,277.36761474609375,281.4050992085221,272.35062946644865,272.35062946644865,605246,272.35062946644865
2021-12-23,275.2652282714844,280.47334810424434,272.3744951670827,277.36759552728086,410630,277.36759552728086
2021-12-24,273.01959228515625,275.83864291060576,270.2482816470223,274.3096509772101,296934,274.3096509772101
2021-12-27,273.0434875488281,273.7601998116233,269.0537717880769,269.0537717880769,437722,269.0537717880769
2021-12-28,273.3301086425781,276.1730725752355,270.91718365079333,273.30622407099435,471756,273.30622407099435
2021-12-29,278.63385009765625,287.66440714558007,271.4906120185058,272.3984300569962,746858,272.3984300569962
2021-12-30,279.8760986328125,289.07390469116785,277.2003848992552,277.2003848992552,1274554,277.2003848992552
2021-12-31,281.19012451171875,289.5517679763833,279.5177958187858,280.9273358354489,767782,280.9273358354489
2022-01-03,302.3330993652344,306.99172871143907,282.88630231307377,284.2958421530058,2246148,284.2958421530058
2022-01-04,305.7016296386719,312.48651078184434,295.4526396221533,300.87577928724767,1887950,300.87577928724767
2022-01-05,304.41156005859375,309.858584622359,301.6880769398062,303.8382136102774,690644,303.8382136102774
2022-01-06,303.2648620605469,306.75285599232615,298.1523086280553,303.36042953054715,601348,303.36042953054715
2022-01-07,295.978271484375,310.09749682458556,290.50736220238525,308.66407234003435,1898090,308.66407234003435
2022-01-10,300.6846618652344,307.89958240176543,285.2753490839603,291.5107395860894,2371310,291.5107395860894
2022-01-11,299.1078796386719,306.1555493266438,295.7632228376005,300.87577549471393,756918,300.87577549471393
2022-01-12,295.5004577636719,303.3604077053795,291.5107421922044,301.3536076321421,323374,301.3536076321421
2022-01-13,296.19329833984375,300.01576372683655,293.2786509844038,297.8895115227025,706424,297.8895115227025
2022-01-14,297.650634765625,300.54136864733965,294.59265051001495,298.10455840462794,332906,298.10455840462794
2022-01-17,295.7632751464844,304.86551550375253,294.3776197043068,300.30245303645466,538240,300.30245303645466
