Date,Open,High,Low,Close,Volume,Adj_Close
2015-01-01,32.22520065307617,32.83022006614961,32.03060329783209,32.43041168199085,10556418,32.43041168199085
2015-01-02,32.349037170410156,32.748845599748435,32.0836786262217,32.12967455181275,10052027,32.12967455181275
2015-01-05,31.79001235961914,32.550709045922105,31.666179488715564,32.50117523066313,14390143,32.50117523066313
2015-01-06,30.781644821166992,31.772317627388162,30.314609877983237,31.772317627388162,18318540,31.772317627388162
2015-01-07,31.206220626831055,31.414969542526748,30.47029258517378,30.73565109372869,11741079,30.73565109372869
2015-01-08,31.34421157836914,31.77939890983785,30.710885649976017,31.489271799200207,17355551,31.489271799200207
2015-01-09,30.97624397277832,32.15443853029106,30.512750177936383,31.70155840990223,20231376,31.70155840990223
2015-01-12,30.817031860351562,31.220378204839285,30.58705555347028,31.146079141927995,7237781,31.146079141927995
2015-01-13,31.577720642089844,31.758166417761142,30.870095772122006,30.923167470645236,11816864,30.923167470645236
2015-01-14,31.35836410522461,31.9775351520667,31.103619236356053,31.8360094839202,10392928,31.8360094839202
2015-01-15,31.521116256713867,31.772323227060912,31.28406085244616,31.598953204637983,6706301,31.598953204637983
2015-01-16,31.949230194091797,32.29596693036164,31.13900295818479,31.42558886514683,13822185,31.42558886514683
2015-01-19,32.2216682434082,32.65685561383641,32.02707085505918,32.051836097836954,9849355,32.051836097836954
2015-01-20,31.882007598876953,32.40211104718257,31.761712606659678,32.133214593379684,8349165,32.133214593379684
2015-01-21,32.84437561035156,33.01066652146714,31.630798745948496,31.913850085049297,19491787,31.913850085049297
2015-01-22,33.73598098754883,34.079179819169,33.11680993466461,33.11680993466461,29811896,33.11680993466461
2015-01-23,33.58737564086914,34.51790105814367,33.368013045949674,34.0685588600929,14819083,34.0685588600929
2015-01-27,33.73952102661133,33.96595944467719,33.187573214465665,33.63691549320871,11725724,33.63691549320871
2015-01-28,32.971744537353516,33.8173572812889,32.69223444000325,33.4210867624744,12348134,33.4210867624744
2015-01-29,32.06244659423828,33.03189221354691,31.680330973566832,32.9752826154655,26630178,32.9752826154655
2015-01-30,31.92092514038086,32.89744656937914,31.3619015927203,32.35965037114749,13987935,32.35965037114749
2015-02-02,31.623720169067383,32.15089932354939,31.37605110285475,31.96691897042543,10221743,31.96691897042543
2015-02-03,31.669713973999023,32.46578948951759,31.418507033238754,31.782933158274457,13176960,31.782933158274457
2015-02-04,30.919635772705078,32.04475867434183,30.81703024604316,31.896157221815475,16891591,31.896157221815475
2015-02-05,30.863025665283203,31.545885424263812,30.526905957660137,31.135459989865495,9690571,31.135459989865495
2015-02-06,30.293386459350586,31.096541148714174,30.144785018982045,30.993935630446913,11127514,30.993935630446913
2015-02-09,30.972702026367188,31.48926746033397,30.424295573209687,30.42783346423088,14107016,30.42783346423088
2015-02-10,32.582557678222656,33.169884420925904,30.710889461778713,30.710889461778713,47106598,30.710889461778713
2015-02-11,32.75592041015625,33.17695617672985,31.984610041861764,33.13096025250486,19496580,33.13096025250486
2015-02-12,33.04604721069336,33.50600311412835,32.6568524714454,32.8691392984942,19920035,32.8691392984942
2015-02-13,33.17695617675781,33.32909551550589,32.69931081140408,33.116808686459784,11927162,33.116808686459784
2015-02-16,32.678077697753906,33.50245971200672,32.5577827261034,33.329093037041275,13929173,33.329093037041275
2015-02-18,32.533016204833984,33.244175667424486,32.30657450099264,32.71345865519653,8888601,32.71345865519653
2015-02-19,34.065025329589844,34.17824452170189,32.55070779800652,32.67100277281462,20529116,32.67100277281462
2015-02-20,33.753662109375,34.45774905697893,33.47768995627017,34.30207185929392,11978920,34.30207185929392
2015-02-23,33.084964752197266,33.90934683831603,32.93990452911492,33.888119488934564,6839736,33.888119488934564
2015-02-24,32.27119827270508,33.215875299904134,32.01999131016976,33.215875299904134,10659379,33.215875299904134
2015-02-25,32.126136779785156,32.62147161928497,31.563575330216235,32.39503321659795,17189418,32.39503321659795
2015-02-26,31.927995681762695,32.32780403960468,31.032849240356555,32.32780403960468,16343434,32.32780403960468
2015-02-27,32.430416107177734,32.76653582620211,31.552962277724962,32.05537291040838,20406020,32.05537291040838
2015-03-02,33.26187515258789,33.39985960284885,32.490564716803036,32.904524736562024,15957421,32.904524736562024
2015-03-03,33.134498596191406,33.39985713612002,32.833757806109716,33.39985713612002,9794804,33.39985713612002
2015-03-04,32.72053146362305,33.73951070208072,32.47640366087817,33.32555080326818,15397628,33.32555080326818
2015-03-05,34.160552978515625,34.46483165248819,32.55778477018758,32.83375697785417,23202515,32.83375697785417
2015-03-09,33.80320739746094,35.229071230913696,33.57676897281304,34.17825062320528,22132106,34.17825062320528
2015-03-10,33.90227127075195,34.31976915381131,33.693522329222276,33.965956653789114,11332398,33.965956653789114
2015-03-11,34.457759857177734,35.00616977898642,33.43524241215743,33.89519836782223,16953800,33.89519836782223
2015-03-12,34.850486755371094,35.091076701737165,34.11101745630904,34.52851864012455,14147805,34.52851864012455
2015-03-13,35.15830993652344,36.04637750666623,34.397613146187176,35.01324636239119,30791957,35.01324636239119
2015-03-16,34.31269073486328,35.30336365813285,33.693519741008856,35.16891711921408,26754571,35.16891711921408
2015-03-17,34.747886657714844,34.97078718234168,34.39053623924866,34.65943269243927,31322672,34.65943269243927
2015-03-18,34.60282516479492,35.51919923023281,34.46129947875883,34.885873202378825,11462646,34.885873202378825
2015-03-19,35.31398391723633,35.51919497030617,34.88586901840891,34.953095628544126,17338492,34.953095628544126
2015-03-20,34.659423828125,35.727936918394214,34.46482648808318,35.381200264163525,12523804,35.381200264163525
2015-03-23,34.33746337890625,34.98847547176026,34.17824824742643,34.47898571722966,7832978,34.47898571722966
2015-03-24,33.997802734375,34.59574645655839,33.728906287775935,34.355153144081335,6413008,34.355153144081335
2015-03-25,33.7501335144043,34.047336428521746,33.470623393536115,33.99780260950217,7514929,33.99780260950217
2015-03-26,33.0708122253418,33.91288374481898,32.85144961682047,33.75013073415839,11581233,33.75013073415839
2015-03-27,33.46000671386719,33.92350050218701,32.833756581605705,33.456468822432605,7993058,33.456468822432605
2015-03-30,35.3210563659668,35.522729508357344,33.47415706269818,33.61214482709371,16258607,33.61214482709371
2015-03-31,36.439109802246094,36.79291900215136,35.558114690948244,35.66072022588769,24274753,35.66072022588769
2015-04-01,35.950843811035156,36.77522590084629,35.742094869897805,36.69030983396445,14993072,36.69030983396445
2015-04-06,36.33295440673828,36.61954359187309,35.745627806599956,36.02867910064574,16018407,36.02867910064574
2015-04-07,35.95792007446289,36.545246763858025,35.69256153002268,36.44264123770862,9381429,36.44264123770862
2015-04-08,35.82701110839844,36.23035409179972,35.607645156984184,36.23035409179972,13370837,36.23035409179972
2015-04-09,36.13836669921875,36.91675289193541,35.73148247708469,35.947307209123956,18027619,35.947307209123956
2015-04-10,36.00391387939453,36.37187792831032,35.81993352218047,36.15959110526227,6862786,36.15959110526227
2015-04-13,36.00745391845703,36.364804314431915,35.77040184134212,36.15251747872214,11271721,36.15251747872214
2015-04-15,36.23743438720703,37.06889229118248,35.81993648936363,36.01806842866332,31086115,36.01806842866332
2015-04-16,35.7703971862793,36.630158092119345,35.02739002350017,36.301114206487654,13795873,36.301114206487654
2015-04-17,36.66200256347656,37.3554725831171,35.819931110808604,35.93668818872749,27642505,35.93668818872749
2015-04-20,36.96982192993164,37.8331241301793,36.7327665303001,37.001662952987424,32582376,37.001662952987424
2015-04-21,35.49796676635742,37.34132848114874,35.28921780706152,37.09719726849296,31389612,37.09719726849296
2015-04-22,34.58512878417969,35.848236026106015,33.831507907958965,35.720865268301516,21556217,35.720865268301516
2015-04-23,33.877506256103516,35.06277663858129,33.74659426308021,34.744346386779114,14740383,34.744346386779114
2015-04-24,33.05312728881836,33.92704328545883,32.69577686098619,33.92704328545883,16674490,33.92704328545883
2015-04-27,32.186279296875,33.40339385940099,31.751092016952835,33.38216317837591,22103706,33.38216317837591
2015-04-28,32.79484176635742,33.035431736462925,30.760420688481307,32.18982228046857,42530665,32.18982228046857
2015-04-29,33.90227127075195,35.22906731221323,33.32555826285578,34.6735816538335,33533285,34.6735816538335
2015-04-30,35.67487335205078,36.08175424513442,33.47062340655434,33.96949948869638,35903718,33.96949948869638
2015-05-04,35.53334426879883,36.29404094015609,35.19722124304091,36.01806540292638,10714374,36.01806540292638
2015-05-05,35.678409576416016,36.23035400906807,35.31044217533087,35.72086760996336,10219099,35.72086760996336
2015-05-06,34.666500091552734,36.516937124152555,34.086249288801696,35.59348755335079,16604832,35.59348755335079
2015-05-07,33.29017639160156,34.71957797431206,32.47994919184667,34.3126937613775,25329499,34.3126937613775
2015-05-08,34.36929702758789,34.638196748560084,33.360934744647544,33.973029897052754,19165154,33.973029897052754
2015-05-11,36.21620178222656,36.38603391331867,34.67358104322912,34.740807651156324,17762910,34.740807651156324
2015-05-12,34.493133544921875,36.562933164180215,34.0933251851028,36.3011125571408,49459256,36.3011125571408
2015-05-13,35.462589263916016,35.940234698155834,34.832801134498325,34.98847838721644,30693666,34.98847838721644
2015-05-14,35.07692337036133,35.36705044929745,34.79387540815679,35.275058611148204,16260608,35.275058611148204
2015-05-15,35.04862976074219,35.73502417319232,34.82572588707161,35.179538436789834,11792306,35.179538436789834
2015-05-18,35.3528938293457,35.91191727878477,35.13353125250481,35.522725932888406,16256816,35.522725932888406
2015-05-19,34.13578796386719,35.27506238581426,33.9659558338839,35.12999883082343,21817615,35.12999883082343
2015-05-20,33.58030700683594,34.28439419659155,33.25833882840024,34.27377718611961,31121691,34.27377718611961
2015-05-21,33.26541519165039,33.81736303178583,32.9009889684457,33.81736303178583,27621851,33.81736303178583
2015-05-22,33.877506256103516,34.30915570839253,33.33263426883982,33.470622045082564,15329168,33.470622045082564
2015-05-25,33.75721740722656,34.2631660097556,33.541389307370935,33.88812608955256,8131533,33.88812608955256
2015-05-26,33.276023864746094,33.82443373037156,32.99651376189086,33.71121453261976,15198673,33.71121453261976
2015-05-27,33.52369689941406,33.61215086693292,32.98236275296397,33.053127260774325,11374694,33.053127260774325
2015-05-28,33.52369689941406,33.91288835441835,33.116812650213106,33.59445807273625,13278772,33.59445807273625
2015-05-29,34.457759857177734,34.62405077931726,33.647529263312244,33.68291151666742,22410995,33.68291151666742
2015-06-01,33.56614685058594,34.560357601957975,33.4210833124598,34.41883195492121,11446155,34.41883195492121
2015-06-02,33.18049240112305,33.771360268835956,33.074348991933164,33.679368425008036,9543227,33.679368425008036
2015-06-03,33.29017639160156,33.68290903803067,32.42333625684915,33.18757086546133,13440482,33.18757086546133
2015-06-04,33.155723571777344,34.10040047817915,32.86559650634536,33.62629307949953,11401994,33.62629307949953
2015-06-05,32.854984283447266,33.350322384219176,32.40917999275255,33.109729116060336,12844841,33.109729116060336
2015-06-08,32.1721305847168,33.1734172071076,31.984609002392876,33.1734172071076,13010765,33.1734172071076
2015-06-09,32.49055862426758,32.642697947799135,31.882001330141353,31.9173835762728,11918898,31.9173835762728
2015-06-10,34.514366149902344,34.66650548989596,32.554247522209174,32.65685304605399,40883428,32.65685304605399
2015-06-11,33.704139709472656,34.93540614450187,33.4706255011675,34.75850154228549,23290047,34.75850154228549
2015-06-12,33.428165435791016,34.13932836248086,33.34678725632382,33.66875874794412,9005533,33.66875874794412
2015-06-15,34.01195526123047,34.408225826025046,33.548461416511124,33.597995237110446,9085913,33.597995237110446
2015-06-16,34.323307037353516,34.528521421736855,33.470621813504266,33.997801004584026,9120698,33.997801004584026
2015-06-17,34.27731704711914,34.77972770072864,34.17824940624108,34.65589481687511,12050974,34.65589481687511
2015-06-18,34.673583984375,35.02032072453052,34.372843172417824,34.44006978604744,12583591,34.44006978604744
2015-06-19,34.949554443359375,35.34582161110822,34.58158707157553,34.82925613547329,16083555,34.82925613547329
2015-06-22,35.31398391723633,35.57226667939361,34.921251269296505,35.03447047075134,10623630,35.03447047075134
